239.5959333795349;453.187667591806;2142.605906149049
113.60350159416245;718.4262565327115;1337.100322687454
308.8248996372736;204.8587411660153;1739.1878004019488
343.2729762697401;673.3685517403422;1726.4046062722175
111.82801719755292;718.1211198468728;1335.700581180928
322.5170332767818;445.2448343303811;2186.057162011297
89.51253205675691;623.2251245079749;1603.2179875003674
334.8842960711447;446.30738062676335;2188.5310203403355
282.4555798886214;425.0727870385891;2180.3842924919304
459.5106210015181;726.3781555980855;1542.231631873228
68.107635237126;712.6293827892302;1222.377581294147
100.65497942180579;596.6781697955547;1734.74014052145
196.58043348157057;101.32725058189281;1102.676355535187
123.71733979046368;578.9809309630155;1866.4863886327917
154.25252291919492;663.423063766286;1637.0959149615078
212.363155717645;608.4911474002909;1884.8955208436546
108.59835395191453;454.0572471836334;2045.116973341718
254.7662222258533;143.95161739988094;1406.9778265836317
219.6121161294382;453.095256658248;2131.403994312578
373.35437711093846;404.3409835789951;2192.923961224691
228.3931751594382;149.12891828447704;1436.3151017835469
58.84455922890727;227.42654182657986;1681.5956661023858
170.86979639198972;689.426907822088;1558.6368096936098
129.9615065334331;539.2831174935552;1971.3978631057332
225.4215792684656;668.7810609037014;1703.1005162144072
270.18510327373104;106.47862078678835;1147.3088341919806
248.79975294291873;426.0746310886397;2164.9805760406075
360.9911847219359;622.1665084670534;1885.6996232791996
374.3309269849745;424.50699436711375;2197.3662913849
247.59126688573295;484.78427245886957;2117.409585935683
229.66822194927164;261.459277428548;1937.5518086302034
24.56350458130078;172.0179316952649;1343.3056697153893
62.74989098413209;365.863565116824;1943.3827176956067
201.7727355935089;153.52820389986232;1459.7410452354852
291.48059115389225;153.5299825263658;1469.0932076541585
232.0158331943215;501.34238634765717;2092.55327284088
259.17098538934533;711.4503713028814;1555.989835745637
467.74148510178145;106.2205324849185;1150.5239848640667
454.60772692456123;520.4354212635697;2137.31030786468
455.44899841247366;547.8867003829514;2087.7156675513666
32.50313679224227;398.2403940878268;1661.9516968785542
